Id,Title,Original Title,Original Language,Overview,Revenue,Budget,Runtime,Release Date,Vote Average,Vote Count,Genres,Production Companies,Production Countries,Spoken Languages,Director,Stars
653247,"Turu, the Wacky Hen",La Gallina Turuleca,es,"Giống như một bản tình ca về sự khác biệt, Turu, Gà mái lập dị kể câu chuyện về một sinh vật, do ngoại hình đặc biệt của mình, trở thành đối tượng chế giễu của những người còn lại trong chuồng gà. Đôi chân khẳng khiu và tấm lưng không có lông của cô không làm Isabel, một cựu giáo viên âm nhạc, người chọn cô vì quá đặc biệt, làm cô giật mình. Turuleca không đẻ trứng vì tài năng tiềm ẩn của cô ấy là một tài năng khác: cô ấy nói, cô ấy hát và cô ấy nhảy, cống hiến hết mình. Turu, Wacky Hen là một bữa tiệc sôi động, đầy màu sắc mời gọi chúng ta di chuyển cơ thể theo những con số âm nhạc của nó, khiến chúng ta hát những câu thơ có sức mạnh biến chúng ta thành trẻ em một lần nữa, dù chỉ trong một thời gian ngắn.",0.0,0.0,80,2020-01-01,7.1,97,"['Family', 'Animation', 'Music', 'Adventure']","['Argentina Sono Film', 'Brown Films AIE', 'Gloriamundi Producciones', 'In Post We Trust', 'INCAA', 'Mediabyte', 'Mogambo Films', 'Pampa Films', 'Produccions A Fonsagrada', 'Tandem Films']","['Argentina', 'Spain']",['Tiếng Tây Ban Nha'],,
448119,Dolittle,Dolittle,en,"Sau khi mất vợ bảy năm trước đó, bác sĩ lập dị John Dolittle, bác sĩ và bác sĩ thú y nổi tiếng của nước Anh thời Nữ hoàng Victoria, ẩn mình sau những bức tường cao của Trang viên Dolittle chỉ với bầy thú kỳ lạ làm bạn đồng hành. Nhưng khi nữ hoàng trẻ lâm bệnh nặng, Dolittle bất đắc dĩ buộc phải ra khơi trong một cuộc phiêu lưu sử thi đến một hòn đảo thần thoại để tìm kiếm phương pháp chữa trị, lấy lại trí thông minh và lòng dũng cảm khi vượt qua những kẻ thù cũ và khám phá ra những sinh vật kỳ diệu.",251410631.0,175000000.0,101,2020-01-02,6.6,3500,"['Family', 'Comedy', 'Fantasy', 'Adventure']","['Universal Pictures', 'Team Downey', 'Perfect World Pictures', 'Roth-Kirschenbaum Films']","['China', 'United States of America']","['Tiếng Anh', 'Tiếng Pháp']",,
443791,Underwater,Underwater,en,"Sau khi một trận động đất phá hủy trạm dưới nước của họ, sáu nhà nghiên cứu phải di chuyển hai dặm dọc theo độ sâu nguy hiểm, chưa được biết đến của đáy đại dương để đến nơi an toàn trong cuộc chạy đua với thời gian.",40882928.0,50000000.0,95,2020-01-08,6.3,2948,"['Horror', 'Science Fiction', 'Action', 'Adventure']","['Chernin Entertainment', '20th Century Fox', 'TSG Entertainment']",['United States of America'],['Tiếng Anh'],,
592834,My Spy,My Spy,en,"Một đặc vụ CIA cứng rắn nhận ra mình phải chịu sự thương xót của một bé gái 9 tuổi sớm phát triển, được cử đi bí mật để giám sát gia đình cô bé.",10500000.0,18000000.0,99,2020-01-09,6.9,1076,"['Family', 'Action', 'Comedy']","['STXfilms', 'MWM Studios', 'Good Fear']",['United States of America'],"['Tiếng Anh', 'Tiếng Pháp']",,
527534,The Murder of Nicole Brown Simpson,The Murder of Nicole Brown Simpson,en,"Năm 1994, Nicole Brown Simpson và bạn của cô, Ronald Goldman, bị sát hại dã man tại nhà riêng ở Los Angeles bởi người mà hầu hết mọi người tin là O.J Simpson. Nhưng Glen Rogers, còn được gọi là Kẻ giết người Casanova, đóng vai trò gì trong cái chết của họ?",0.0,0.0,86,2020-01-10,4.2,41,"['Thriller', 'Drama', 'Crime']","['Skyline Entertainment', '1428 Films', 'Green Light Pictures', 'Voltage Pictures']",['United States of America'],['Tiếng Anh'],,
663509,Kaiji: Final Game,カイジ ファイナルゲーム,ja,"Kaiji (do Tatsuya Fujiwara thủ vai) sắp thay đổi cuộc đời. Cảm giác hồi hộp vượt xa bất cứ điều gì mà anh ấy hoặc hầu hết mọi người đã trải qua. Tuy nhiên, cuộc phiêu lưu không phải là không có rủi ro và nguy hiểm. Anh ta được đưa ra bốn trò chơi, đó là những thử thách và bao gồm các tình huống sinh tử. Bộ phim tiếp nối các phần tiền truyện của nó và mọi thứ sẽ có cả tinh thần và thể chất.",0.0,0.0,128,2020-01-10,6.5,25,"['Action', 'Drama', 'Thriller', 'Mystery']",[],['Japan'],['Tiếng Nhật'],,
611652,Stare,シライサン,ja,"Những xác chết bị vỡ nhãn cầu liên tục được tìm thấy. Nguyên nhân trực tiếp dẫn đến cái chết của họ là do đau tim và họ hành động như thể bị ma nhập ngay trước khi chết. Mizuki là sinh viên đại học. Bạn của cô chết trước mặt cô. Trong khi đó, em trai của Haruo qua đời. Mizuki và Haruo bắt đầu cùng nhau điều tra. Họ biết rằng Eiko nắm giữ chìa khóa mở ra bí ẩn. Chẳng bao lâu, nhãn cầu của Eiko bị vỡ và cô chết vì đau tim. Trước khi chết, cô ấy nhắc đến từ ""Shirai-san.""",0.0,0.0,98,2020-01-10,6.4,8,"['Horror', 'Drama', 'Thriller', 'Mystery']",['Shochiku'],['Japan'],['Tiếng Nhật'],,
38700,Bad Boys for Life,Bad Boys for Life,en,"Marcus và Mike buộc phải đối mặt với những mối đe dọa mới, những thay đổi nghề nghiệp và khủng hoảng tuổi trung niên khi họ gia nhập đội ngũ ưu tú AMMO mới thành lập của sở cảnh sát Miami để hạ gục Armando Armas tàn nhẫn, thủ lĩnh độc ác của một băng đảng ma túy ở Miami.",426500000.0,90000000.0,124,2020-01-15,7.13,7730,"['Thriller', 'Action', 'Crime']","['Columbia Pictures', '2.0 Entertainment', 'Don Simpson/Jerry Bruckheimer Films', 'Overbrook Entertainment']",['United States of America'],"['Tiếng Anh', 'Tiếng Tây Ban Nha']",,
575718,Secret Zoo,해치지않아,ko,"Một luật sư được giao nhiệm vụ hồi sinh một sở thú bị phá sản không có động vật. Khi anh và một nhóm nhân viên sở thú nảy ra ý tưởng ăn mặc giống động vật và con gấu bắc cực giả của anh được lan truyền rộng rãi, sở thú đã trở thành một điểm nhấn, trước khi ý định thực sự của công ty luật của anh bị lộ.",8300000.0,8100000.0,117,2020-01-15,6.3,57,"['Comedy', 'Drama']","['about Film', 'Acemaker Movieworks', 'DCG Plus', 'Central Films', 'Finecut']",['South Korea'],['Tiếng Hàn'],,
3305372,Homostratus,Căn Phòng Của Mẹ,vi,"Đây là số phận số ít của một người bình thường, trong bất kỳ thành phố lớn nào những rủi ro và cơ hội, trở thành một bài thơ lạ.",0.0,0.0,77,2014-11-23,8.0,10,['Drama'],['Sunny Independent Picture'],"['Vietnam', 'Switzerland']",['Tiếng Việt'],Siu Pham,"['Thomas Luckmann', 'Thi Nhung Mello-Pham', 'Dung Hoa Nguyen']"
639798,32 Malasana Street,Malasaña 32,es,"Khu phố Malasaña, Madrid, Tây Ban Nha, năm 1976. Trong khi tình trạng bất ổn chính trị tàn phá các đường phố trên khắp đất nước, gia đình Olmedo đến thành phố lớn và định cư tại căn hộ mới của họ. Họ sớm phát hiện ra rằng họ không phải là những người duy nhất đi lang thang trên hành lang của nó.",0.0,0.0,105,2020-01-17,6.5,634,"['Drama', 'Horror']","['4 Cats Pictures', 'Atresmedia', 'Bambú Producciones', 'Mr. Fields and Friends', 'Movistar+', 'Warner Bros. Entertainment España']",['Spain'],['Tiếng Tây Ban Nha'],,
572197,Mr. Zoo: The Missing VIP,미스터 주: 사라진 VIP,ko,Một đặc vụ an ninh quốc gia mắc chứng sợ động vật đột nhiên có được khả năng nói chuyện với động vật sau một tai nạn kinh hoàng.,4354691.0,0.0,114,2020-01-22,6.3,20,"['Comedy', 'Action', 'Fantasy']","['Leeyang Film', 'Little Big Pictures', 'Plus M Entertainment', 'HJ Film']",['South Korea'],"['Tiếng Anh', 'Tiếng Trung', 'Tiếng Hàn']",,
604362,Hitman: Agent Jun,히트맨,ko,Một họa sĩ webtoon thất bại nhận ra mình đã trở thành mục tiêu sau khi xuất bản một câu chuyện chứa đựng những bí mật có thật về kiếp trước là siêu điệp viên của anh.,0.0,0.0,110,2020-01-22,7.4,54,"['Action', 'Comedy']","['Lotte Entertainment', 'Very Good Studio']",['South Korea'],['Tiếng Hàn'],,
594436,The Magic Kids: Three Unlikely Heroes,Die Wolf-Gäng,de,"Vlad vừa chuyển đến và gia nhập một trong những trường học phép thuật nổi tiếng nhất thế giới, nơi anh gặp các nàng tiên, phù thủy, quỷ lùn và người lùn. Cậu và cha mình là những ma cà rồng đầu tiên trong thị trấn, nhưng cậu sớm gặp được những đứa trẻ đặc biệt khác.",0.0,0.0,97,2020-01-23,5.8,30,"['Adventure', 'Family', 'Fantasy']",['Rat Pack Filmproduktion'],['Germany'],"['Tiếng Thổ Nhĩ Kỳ', 'Tiếng Đức']",,
690245,Tốc độ và đường cong,Tốc độ và đường cong,vi,,0.0,0.0,0,2014-12-24,4.3,7,"['Action', 'Romance']",[],['Vietnam'],['Tiếng Việt'],Phan Minh,"['Khanh Le', 'Khuong Ngoc', 'Thu Trang']"
385102,Dandelion,Chàng Trai Năm Ấy,vi,"The story tells of Đình Phong and his friends: Ngo Kien Ha, Pham Quynh Bang, Sky -  a funny Korean girl, and  manager Lam - a greedy guy. The screenplay is based on the book Bắt đầu từ một kết thúc, an autobiography about the life of the ill-fated singer Wanbi Tuấn Anh.",0.0,0.0,119,2014-12-31,6.1,481,"['Comedy', 'Drama', 'Romance']","['Galaxy Studios', 'WePro Entertainment']",['Vietnam'],['Tiếng Việt'],Quang Huy,"['Bao Anh', 'Pham Quynh Anh', 'Ngoc Hung Dao']"
542224,Gretel & Hansel,Gretel & Hansel,en,"Cách đây rất lâu ở một vùng quê cổ tích xa xôi, một cô gái trẻ dẫn em trai mình vào một khu rừng tối tăm để tìm kiếm thức ăn và công việc trong tuyệt vọng, chỉ để tình cờ gặp phải mối liên hệ của cái ác đáng sợ.",22304357.0,5000000.0,87,2020-01-30,6.0,1325,"['Fantasy', 'Horror', 'Mystery']","['Automatik Entertainment', 'Bron Studios', 'Creative Wealth Media Finance', 'Orion Pictures', 'Wild Atlantic Pictures', 'Metro-Goldwyn-Mayer']","['Canada', 'Ireland', 'United States of America']",['Tiếng Anh'],,
320000,"Big Father, Small Father and Other Stories",Cha và con và…,vi,"Sài Gòn, đầu những năm 2000 Sinh viên nhiếp ảnh Vũ vừa mới đến từ vùng hẻo lánh của Việt Nam và ngay lập tức bị thu hút bởi anh bạn cùng phòng đẹp trai Thắng, người làm công việc lặt vặt là bảo vệ và buôn bán ma túy cấp thấp. Bị cuốn hút bởi nhịp điệu về đêm trong thế giới của Thắng, Vũ theo anh đi khắp thành phố, nơi anh gặp Vân, một vũ công ba lê kiêm người nước ngoài và đôi khi là bạn gái của Thắng.",0.0,0.0,100,2015-01-20,6.2,419,['Drama'],"['Busse & Halberschmidt', 'Acrobates Film']","['Netherlands', 'Vietnam', 'Germany', 'France']",['Tiếng Việt'],Dang Di Phan,"['Do Thi Hai Yen', 'Ha Phong Nguyen', 'Hoang Le Cong']"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),en,"Harley Quinn hợp tác với một ca sĩ, một sát thủ và một thám tử cảnh sát để giúp đỡ một cô gái trẻ bị trúng đòn sau khi cô đánh cắp một viên kim cương quý hiếm từ một tên trùm tội phạm.",205372791.0,75000000.0,109,2020-02-05,6.939,9915,"['Action', 'Crime']","['Warner Bros. Pictures', 'DC Films', 'LuckyChap Entertainment', 'Clubhouse Pictures', 'Kroll & Co Entertainment']",['United States of America'],['Tiếng Anh'],,
925736,TIẾNG GỌI NƠI HOANG DÃ,TIẾNG GỌI NƠI HOANG DÃ,en,Phiêu lưu hấp dẫn,2000.0,1000.0,83,2020-02-05,9.0,1,"['Action', 'Family']",['Dientes de Canibal (DDC)'],['United States of America'],[],,
616461,Simon's Got a Gift,La Dernière Vie de Simon,fr,"Simon, một đứa trẻ mồ côi, có một sức mạnh phi thường: cậu có thể mang hình dáng của những người mà cậu đã từng chạm vào. Khi người bạn thân nhất của anh qua đời trong một vụ tai nạn, không có nhân chứng. Simon quyết định cướp vị trí của anh trong gia đình. Mười năm sau, sự thật sẽ ngày càng khó chịu đựng và che giấu hơn...",0.0,0.0,103,2020-02-05,6.6,93,"['Fantasy', 'Romance', 'Family']","['Geko Films', 'Wrong Men', 'Belga Productions', 'A-Motion', 'CNC']","['Belgium', 'France']",['Tiếng Pháp'],,
586742,Dreambuilders,Drømmebyggerne,da,"Minna, một cô gái trẻ, lạm dụng khả năng mới có của mình để tạo ra và kiểm soát giấc mơ của người khác để dạy cho cô em kế phiền phức của mình một bài học. Khi chị gái kế của cô không thể tỉnh dậy được nữa, Minna phải bước vào thế giới giấc mơ để cứu cô.",0.0,0.0,81,2020-02-06,7.6,160,"['Animation', 'Adventure', 'Family']","['First Lady Film', 'Hydralab', 'Eidnes Studios']",['Denmark'],['Tiếng Đan Mạch'],,
630766,A Night of Horror: Nightmare Radio,A Night of Horror: Nightmare Radio,en,Rod dẫn đầu một chương trình radio chuyên về kinh dị. Cho đến khi đột nhiên người thông báo bắt đầu nhận được những cuộc gọi lạ từ một đứa trẻ đang tuyệt vọng cầu cứu. Lúc đầu anh ấy nghĩ rằng đó là một trò đùa tồi tệ cho đến khi anh ấy phát hiện ra rằng không phải như vậy. Những cuộc gọi này ẩn giấu một bí mật đen tối…,0.0,0.0,100,2020-02-06,5.7,93,['Horror'],['Black Mandala'],"['Argentina', 'New Zealand']","['Tiếng Tây Ban Nha', 'Tiếng Anh']",,
664511,Classic Again,จดหมาย สายฝน ร่มวิเศษ,th,"Trong mối tình tay ba phản chiếu một cách kỳ diệu mối tình lãng mạn của mẹ cô nhiều năm trước, một cô gái trẻ để trái tim mình dẫn dắt.",0.0,0.0,123,2020-02-06,6.8,9,"['Drama', 'Romance']","['CJ Major Entertainment', 'fukduk production', 'Wizard Productions', 'MM2 Entertainment']",['Thailand'],['Tiếng Lào'],,
635199,Howling Village,犬鳴村,ja,"Sau khi anh trai cô mất tích, một nhà tâm lý học trẻ đến thăm một địa điểm bị ma ám và bị nguyền rủa khét tiếng có tên là 'Làng Howling' để điều tra vụ mất tích của anh và khám phá lịch sử đen tối của gia đình cô.",12175665.0,0.0,108,2020-02-07,6.0,81,"['Horror', 'Mystery']",['Toei Company'],['Japan'],['Tiếng Nhật'],,
605193,Honest Candidate,정직한 후보,ko,"Sang-sook là một chính trị gia tài giỏi, có khả năng thu hút công chúng bằng đủ loại lời lẽ hay ho. Một ngày nọ, Sang-sook đến thăm bà ngoại sống trong ngôi nhà biệt lập. Nhưng khi trở về nhà, cô phát hiện ra mình không thể nói dối được nữa.",10468890.0,0.0,104,2020-02-12,6.2,25,"['Comedy', 'Fantasy']","['Next Entertainment World', 'Soo Film', 'Hong Film']",['South Korea'],['Tiếng Hàn'],,
582897,Arab Blues,Un divan à Tunis,fr,"Selma, một nhà phân tâm học, phải đối mặt với một nhóm bệnh nhân mới đầy màu sắc sau khi trở về Tunisia để mở một phòng khám.",0.0,0.0,88,2020-02-12,6.1,217,"['Comedy', 'Drama']","['Kazak Productions', 'ARTE France Cinéma', 'Diaphana Films', 'MK2 Films']","['France', 'Tunisia']","['Tiếng Ả Rập', 'Tiếng Pháp']",,
606149,Captain Sabertooth and the Magical Diamond,Kaptein Sabeltann og den magiske diamant,no,"Thuyền trưởng Sabertooth và thủy thủ đoàn của ông phải đối mặt với một ma cà rồng cháy nắng, một nữ hoàng lôi kéo, một đội quân khỉ hung bạo và hai tên cướp biển trẻ tuổi trong cuộc săn lùng viên kim cương ma thuật.",0.0,0.0,81,2020-02-13,7.0,42,"['Animation', 'Family']",['Qvisten Animation'],['Norway'],['Tiếng Na Uy'],,
658450,Low Season,สุขสันต์วันโสด,th,"Khi khả năng nhìn thấy ma hủy hoại đời sống tình cảm của cô, một người phụ nữ đau khổ tìm kiếm niềm an ủi tại một khu nghỉ dưỡng trên núi và gặp phải nhiều người độc thân đồng hương.",0.0,0.0,125,2020-02-13,6.6,11,"['Romance', 'Comedy', 'Horror']","['Sahamongkolfilm', 'The Pipaltree']",['Thailand'],['Tiếng Lào'],,
287596,Flapping in the Middle of Nowhere,Đập cánh giữa không trung,vi,"Khi phát hiện mình có thai, một cặp vợ chồng trẻ ở Hà Nội đã dùng đến những biện pháp tuyệt vọng (và kỳ quái) để quyên tiền phá thai.",0.0,0.0,99,2015-01-23,6.7,148,['Drama'],"['VBLOCK MEDIA JOINSTOCK COMPANY', 'Ciné-Sud Promotion', 'Film Farms', 'Filmallee']",['Vietnam'],['Tiếng Việt'],Diep Hoang Nguyen,"['Nguyen Thuy Anh', 'Thanh Duy', 'Hoang Ha']"
526007,The Night Clerk,The Night Clerk,en,"Nhân viên trực ca của khách sạn Bart Bromley là một thanh niên rất thông minh mắc chứng Tự kỷ. Khi một phụ nữ bị sát hại trong ca làm việc của anh, Bart trở thành nghi phạm chính. Khi cuộc điều tra của cảnh sát kết thúc, Bart có mối quan hệ cá nhân với một vị khách xinh đẹp tên Andrea, nhưng nhanh chóng nhận ra anh phải ngăn chặn kẻ sát nhân thực sự trước khi cô trở thành nạn nhân tiếp theo.",0.0,0.0,90,2020-02-19,6.2,698,"['Thriller', 'Crime', 'Drama']","['Highland Film Group', 'WulfPak Productions', 'Saban Films', 'Convergent Media']",['United States of America'],['Tiếng Anh'],,
646541,In the Trap,In the Trap,en,"Philip, một người đọc bản thử nghiệm đơn độc, bị mắc kẹt trong căn hộ của mình, quá sợ hãi để rời đi và bị tra tấn bởi một thế lực tà ác vô danh đã giam giữ anh ta trong hai năm qua.",0.0,0.0,90,2020-02-20,4.5,41,"['Horror', 'Thriller']","['Dreamworldmovies', 'Mad Rocket Entertainment', 'Fondazione Latina Film Commission', 'Zenit Distribution']",['Italy'],"['Tiếng Anh', 'Tiếng Ý']",,
661007,Pee Nak 2,พี่นาค 2,th,"Hòa bình đã trở lại với chùa ThammaNakanimitr sau khi Monk Nong, Monk First và Monk Balloon hoàn thành sứ mệnh thực hiện lời thề và giành chiến thắng trong trận chiến với hồn ma Nak Nont.",0.0,0.0,114,2020-02-20,5.0,3,"['Horror', 'Comedy']",['Five Star Production'],['Thailand'],['Tiếng Lào'],,
610045,Norm of the North: Family Vacation,Norm of the North: Family Vacation,en,"Quá choáng ngợp với nhiệm vụ làm Vua của mình, chiếc vương miện của Norm bị đánh cắp và anh dấn thân vào cuộc hành trình tìm kiếm nó cùng với việc hàn gắn mối quan hệ của gia đình mình.",0.0,0.0,90,2020-02-25,4.8,13,"['Animation', 'Comedy', 'Family']","['Splash Entertainment', 'Lionsgate', 'Assemblage Entertainment', 'Discreet Arts Productions', 'Telegael', 'Mandate International', 'Yang Yang Pictures', 'Dream Factory Group']",['United States of America'],['Tiếng Anh'],,
570670,The Invisible Man,The Invisible Man,en,"Khi người yêu cũ bạo hành của Cecilia tự kết liễu đời mình và để lại tài sản cho cô, cô nghi ngờ cái chết của anh ta là một trò lừa bịp. Khi một loạt sự trùng hợp ngẫu nhiên trở nên nguy hiểm, Cecilia nỗ lực chứng minh rằng cô đang bị săn lùng bởi một kẻ không ai có thể nhìn thấy.",144500000.0,7000000.0,124,2020-02-26,7.118,5480,"['Thriller', 'Science Fiction', 'Horror']","['Blumhouse Productions', 'Universal Pictures', 'Goalpost Pictures', 'Nervous Tick']","['Australia', 'United States of America']",['Tiếng Anh'],,
575088,Baba Yaga: Terror of the Dark Forest,Яга. Кошмар тёмного леса,ru,"Một gia đình trẻ chuyển đến một căn hộ mới ở ngoại ô thành phố. Người bảo mẫu được họ thuê để chăm sóc đứa con gái mới sinh nhanh chóng có được sự tự tin. Tuy nhiên, cậu bé lớn hơn, Egor, kể về hành vi đáng sợ của một người phụ nữ nhưng bố mẹ cậu không tin. Camera giám sát được người cha lắp đặt để thoải mái chỉ xác nhận mọi thứ đều ổn. Rồi một ngày nọ, Egor trở về nhà, không tìm thấy dấu vết của bảo mẫu hay em gái, và cha mẹ anh rơi vào trạng thái xuất thần kỳ lạ và thậm chí không nhớ rằng họ đã có một cô con gái. Sau đó, Egor cùng với những người bạn của mình đi tìm kiếm và phát hiện ra rằng bảo mẫu là một con quỷ Slav cổ đại, thường được biết đến với cái tên Baba Yaga.",1398488.0,0.0,96,2020-02-27,6.4,311,['Horror'],"['QS Films', 'Non-Stop Productions']",['Russia'],['Tiếng Nga'],,
657561,The Wishmas Tree,The Wishmas Tree,en,"Mong muốn sai lầm của một chú thú có túi trẻ tuổi về một Wishmas màu trắng không chỉ đóng băng toàn bộ quê hương của cô ở Thành phố Sanctuary mà còn đe dọa đến tính mạng của tất cả những người sống ở đó. Trước khi Cây Điều Ước kỳ diệu chết đi, cô phải thực hiện một cuộc hành trình đầy nguy hiểm vào Vùng Hoang Dã; chiến đấu với sự nghi ngờ bản thân, những kẻ săn mồi ma quái và cuối cùng là chính Sự tuyệt chủng, để đảo ngược những thiệt hại mà cô đã gây ra và cứu thành phố của mình.",0.0,0.0,90,2020-02-27,6.3,73,"['Animation', 'Family', 'Adventure', 'Action']","['Like A Photon Creative', ""Odin's Eye Animation"", 'Universal Pictures (Australasia) Pty Ltd', 'Pony Up Picture Studios']",['Australia'],"['Tiếng Đức', 'Tiếng Anh', 'Tiếng Tây Ban Nha']",,
4979704,Ho Chi Minh in Siam,Thầu Chín ở Xiêm,vi,"Câu chuyện về thời kỳ hoạt động của lãnh tụ Hồ Chí Minh những năm 1927-1929 ở Thái Lan và hành trình từ Bangkok đến U-Don Thani, một tỉnh phía đông bắc Thái Lan.",0.0,0.0,96,2015-02-01,6.2,13,"['Biography', 'History']",[],['Vietnam'],"['Tiếng Việt', 'Tiếng Pháp']",Bui Tuan Dung,"['Bui Trung Anh', 'Hoang Hai', 'Sam Huyen']"
489326,Mortal,Mortal,en,Một cậu bé phải khám phá nguồn gốc sức mạnh phi thường của mình trước khi bị chính quyền bắt giữ và buộc tội vô tình giết người.,106270.0,0.0,104,2020-02-28,6.5,451,"['Action', 'Fantasy', 'Thriller']","['Eldorado Films', '42', 'Automatik Entertainment', 'Stardust Effects', 'Nordisk Film Norway', 'Zefyr Media Fund']","['United Kingdom', 'Norway', 'United States of America']","['Tiếng Anh', 'Tiếng Na Uy']",,
523371,Inmate Zero,Patients of a Saint,en,Có một đợt bùng phát zombie sau một cuộc thử nghiệm y tế tại một cơ sở y tế và giam giữ quốc tế trên một hòn đảo biệt lập. Một nữ tù nhân thuộc Lực lượng Đặc biệt/vệ sĩ của Hoa Kỳ và một người bảo vệ thành lập một đội.,0.0,141129.0,106,2020-02-28,6.4,110,['Horror'],['Golden Crab Films'],['United States of America'],['Tiếng Anh'],,
508439,Onward,Onward,en,"Trong một thế giới giả tưởng ở ngoại ô, hai anh em yêu tinh tuổi teen bắt tay vào một nhiệm vụ phi thường để khám phá xem liệu có còn chút phép thuật nào ngoài kia hay không.",141940042.0,200000000.0,103,2020-02-29,7.702,5897,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']","['Walt Disney Pictures', 'Pixar']",['United States of America'],['Tiếng Anh'],,
338762,Bloodshot,Bloodshot,en,"Sau khi vợ chồng anh bị sát hại, thủy thủ Ray Garrison được hồi sinh bởi một nhóm các nhà khoa học. Được cải tiến bằng công nghệ nano, anh ta trở thành một cỗ máy giết người công nghệ sinh học siêu phàm— 'Bloodshot'. Khi Ray lần đầu tập luyện cùng các siêu chiến binh, anh không thể nhớ lại bất cứ điều gì về kiếp trước của mình. Nhưng khi ký ức của anh tràn về và anh nhớ ra kẻ đã giết cả anh và vợ anh, anh rời khỏi cơ sở để trả thù, chỉ để phát hiện ra rằng có nhiều âm mưu hơn anh nghĩ.",39861118.0,42000000.0,110,2020-03-05,6.742,4802,"['Action', 'Science Fiction', 'Adventure']","['Cross Creek Pictures', 'Mimran Schur Pictures', 'Original Film', 'The Hideaway Entertainment', 'Valiant Entertainment', 'Columbia Pictures', 'One Race', 'Bona Film Group', 'Mid Atlantic Films']","['Canada', 'China', 'Hungary', 'South Africa', 'United States of America']",['Tiếng Anh'],,
563067,Fukushima 50,Fukushima 50,ja,Các công nhân tại cơ sở Fukushima Daiichi ở Nhật Bản mạo hiểm mạng sống của mình và ở lại nhà máy điện hạt nhân để ngăn chặn sự hủy diệt hoàn toàn sau khi khu vực này bị tàn phá bởi trận động đất và sóng thần vào năm 2011.,7494243.0,0.0,122,2020-03-06,6.4,156,"['History', 'Drama', 'Action']","['Shochiku', 'KADOKAWA']",['Japan'],['Tiếng Nhật'],,
502425,Escape from Pretoria,Escape from Pretoria,en,"Nam Phi, 1978. Tim Jenkin và Stephen Lee, hai nhà hoạt động chính trị da trắng thuộc Đảng Đại hội Dân tộc Châu Phi bị chế độ phân biệt chủng tộc cầm tù, đã lên kế hoạch trốn thoát khỏi Nhà tù Pretoria khét tiếng.",2431995.0,0.0,102,2020-03-06,7.246,1201,"['Drama', 'History', 'Thriller']","['MEP Capital', 'Momentum Pictures', 'Hamilton Entertainment', 'South Australian Film Corporation', 'Arclight Films', 'Particular Crowd', 'Spier Films', 'Enriched Media Group', 'Premiere Picture', 'Footprint Films', 'Beagle Pug Films']","['Australia', 'Canada', 'South Africa', 'United Kingdom', 'United States of America']","['Tiếng Anh', 'Tiếng Pháp']",,
324801,The Lost Dragon,Ngày Nảy Ngày Nay,vi,"Trong một sứ mệnh tới Trái đất, hai nàng tiên lần đầu tiên được tiếp xúc với thế giới loài người. Mọi thứ đều mới lạ, gây nhiều phiền toái nhưng cũng tạo ra tiếng cười từ những hành động khi cố gắng “hòa nhập” với thế giới của con người. Từ đây, hai nàng tiên hiểu được ý nghĩa của tình yêu, tình bạn và tìm lại chính mình.",0.0,0.0,104,2015-02-06,5.9,55,['Comedy'],[],['Vietnam'],['Tiếng Việt'],Veronica Ngo,"['Veronica Ngo', 'Khanh Le', 'Petey Majik Nguyen']"
446893,Trolls World Tour,Trolls World Tour,en,"Nữ hoàng Poppy và Branch có một khám phá đáng ngạc nhiên - ngoài thế giới của họ còn có những thế giới Troll khác và sự khác biệt rõ rệt của chúng tạo ra những cuộc đụng độ lớn giữa các bộ tộc khác nhau này. Khi một mối đe dọa bí ẩn khiến tất cả các loài Troll trên khắp vùng đất gặp nguy hiểm, Poppy, Branch và nhóm bạn của họ phải bắt tay vào một nhiệm vụ hoành tráng nhằm tạo ra sự hòa hợp giữa các loài Troll thù địch để đoàn kết họ chống lại sự diệt vong nhất định.",49276818.0,90000000.0,90,2020-03-11,7.321,2061,"['Family', 'Animation', 'Comedy', 'Fantasy', 'Adventure', 'Music']","['DreamWorks Animation', 'Universal Pictures', 'dentsu']","['Japan', 'United States of America']",['Tiếng Anh'],,
514847,The Hunt,The Hunt,en,"Mười hai người lạ thức dậy trong một khoảng trống. Họ không biết mình đang ở đâu hay làm cách nào họ đến được đó. Trong bóng tối của một thuyết âm mưu đen tối trên Internet, những kẻ tinh hoa tàn nhẫn tập trung tại một địa điểm xa xôi để săn lùng con người để giải trí. Nhưng kế hoạch tổng thể của họ sắp bị trật bánh khi một trong những kẻ bị săn đuổi lật ngược tình thế với những kẻ truy đuổi cô.",10550350.0,14000000.0,90,2020-03-11,6.643,2985,"['Action', 'Thriller', 'Horror']","['Blumhouse Productions', 'dentsu', 'White Rabbit Productions', 'Universal Pictures']","['Japan', 'United States of America']","['Tiếng Anh', 'Tiếng Ả Rập', 'Tiếng Croatia']",,
